0.360435 -0.894270 0.016081 -0.240307 1.499358 2.862239 2.196635 0.998715 
0.113312 -1.061465 0.031281 0.370276 -0.077424 1.953944 0.597012 0.180296 
-0.744426 -0.845341 -0.358599 0.298553 -0.483719 -2.612642 0.169742 0.399739 
0.292872 -0.050285 -0.148341 0.323275 -0.311873 -1.219424 1.080896 2.715703 
0.100963 -0.196567 -0.476732 -0.225119 -0.187430 -0.467808 0.537200 -0.279967 
-0.373837 0.216986 -0.702191 0.641118 0.028015 -0.050262 0.143414 -0.227814 
-0.245104 0.376888 -0.026119 0.200794 0.138832 -0.461834 0.371122 -0.312877 
-0.050564 0.436646 -0.122528 -0.041916 -0.337780 -0.036252 -0.005729 -0.382477 
-0.247428 -0.338745 0.488892 -0.084173 0.066861 -0.252302 0.132903 -0.016531 
-0.417744 0.333020 -0.162081 0.426868 0.026276 -0.276306 0.031365 0.282336 
-0.321838 -0.296975 -0.211728 0.408508 -0.131273 -0.387528 0.265664 0.435057 
0.552447 -0.022180 -1.323298 -0.372288 -0.724678 0.690921 1.626173 1.230101 
1.350331 -0.672471 -0.787134 -0.510016 0.247650 0.410170 1.481662 1.669035 
0.873081 -0.668083 -0.021494 0.425110 0.469732 0.688565 1.255247 0.666614 
0.814995 0.405568 -0.320190 0.389404 0.372351 0.237102 -0.235839 0.650413 
0.222690 0.183207 0.248755 0.460531 0.425788 0.196822 -0.443065 0.182007 
0.237616 0.421190 0.056596 -0.156227 -0.507329 0.442139 -0.489197 -0.293009 
-0.394897 -0.190472 0.379811 -0.013271 0.096714 0.391210 -0.421267 -0.122447 
-0.813250 -0.005141 -0.072174 -0.343133 0.628252 0.362344 -0.361952 -0.383324 
0.299622 0.090308 0.332492 -0.123810 -0.105277 -0.095003 0.139888 -0.173913 
0.152053 -0.174763 0.145349 0.367559 -0.043823 -0.046526 -0.373945 0.142332 
-0.396431 0.096529 -0.338699 -0.141775 -0.299042 -0.158205 -0.847007 0.586077 
0.359608 0.273089 0.013820 0.556574 -0.051546 0.403210 -3.496262 0.265606 
0.611865 1.581513 0.210570 0.743210 0.334208 0.458612 0.532197 1.895770 
1.017334 2.680784 0.659796 -0.383480 -0.085363 0.007529 1.776803 1.812408 
1.648741 1.837894 0.259857 0.042090 -0.048316 0.581287 0.779948 -0.575124 
0.719820 -2.967561 0.610512 0.926186 0.971882 -0.089868 0.376413 -0.037721 
0.974949 0.287643 -0.013554 -0.188419 0.836577 -0.424035 -0.379272 -0.071808 
0.331238 -0.268280 0.414713 0.488469 0.425818 0.513310 -0.877706 0.234375 
0.289818 -0.091906 -0.293130 -0.291901 0.227142 0.157705 -0.163291 -0.449034 
0.072847 0.169403 0.324629 -0.114643 0.403320 0.062043 -0.604822 0.368550 
-0.218908 0.414186 -0.351193 -0.289946 -0.602877 0.261731 0.174713 0.342651 
0.276561 -0.043061 0.310089 0.403574 0.238979 0.448364 0.251739 0.743204 
0.277337 0.772454 -0.328720 0.571481 -0.875655 -0.947523 0.660943 -1.406474 
-0.346234 0.075803 -0.041469 0.199949 0.295331 -0.424647 -0.156834 0.344558 
-0.324757 2.694634 1.161678 1.461758 0.027056 -0.301636 0.575509 0.399125 
-0.122765 1.338788 1.040325 0.385161 -0.473542 0.384790 -0.492412 -0.422903 
1.520722 0.935986 2.014888 0.098740 -0.412691 -0.074561 -1.000790 -0.633805 
0.010419 0.483119 0.107941 0.354289 0.124226 0.422596 -0.551829 0.001526 
0.276794 0.276978 0.246155 0.229828 0.181763 0.186305 0.167502 0.702594 
0.357289 -0.205889 -0.242973 -0.112085 0.389618 -0.127513 0.164586 -0.655658 
0.122626 0.335123 -0.031311 0.130728 -0.091246 -0.431305 0.435202 -0.097331 
0.111553 0.409402 0.015053 -0.019938 -0.424110 -0.298483 -0.254928 0.011556 
0.075847 -0.381450 0.086655 -0.216644 0.244355 -0.252202 -0.498566 -0.112252 
-1.245352 -0.243004 -0.362943 0.120887 0.417169 -0.636743 -0.234197 -0.433289 
-3.559530 -1.076592 0.198132 -0.495639 0.104037 -0.519827 -0.439884 -0.159393 
-0.685798 -2.875919 -1.216239 -0.717010 0.208536 0.304273 -0.275002 0.420868 
0.241371 -0.034844 -0.849100 -0.695336 0.101636 -0.208367 0.375216 -1.275762 
-0.074708 0.181379 -0.420008 -0.249605 0.416246 0.304889 -0.534419 -0.204289 
-0.609083 0.248780 -0.401470 0.281506 -0.469106 0.326950 -0.185402 0.230081 
-0.238068 0.232452 0.105501 -0.152796 -0.150849 0.112130 -0.432730 0.136311 
-0.090442 -0.181710 0.575883 -0.168802 0.356456 -0.159363 0.147461 0.501975 
-0.471427 -0.288824 0.437814 0.434143 -0.115526 -0.006557 -0.483002 0.551682 
-0.123898 -0.344761 0.086800 0.557735 -0.292028 -0.273626 0.044336 0.366302 
-0.243317 -0.375397 -0.380306 -0.124937 -0.016022 0.023257 -0.225816 0.268616 
0.587098 0.509769 0.142649 -0.234370 0.305117 -0.404150 0.165935 -0.295262 
0.145158 1.000517 1.894630 1.086269 0.691473 -0.214665 0.444771 0.264803 
-0.078369 -0.284156 1.574061 2.144376 1.096914 -1.074712 0.006806 0.345604 
0.241552 0.368762 0.156699 0.175733 0.745718 0.315633 -0.239220 0.414185 
-0.117771 0.403725 0.193612 1.247819 0.780287 -0.102463 0.451331 0.330601 
-0.246624 -0.083339 0.370079 0.141665 0.462124 -0.417301 -0.039754 0.428462 
0.353725 -0.285553 0.391449 0.453352 0.445343 -0.056706 0.176086 -0.415951 
0.691283 0.425131 0.134114 -0.239755 -0.391589 0.609145 0.426697 0.291516 
-0.095299 -0.034338 0.290799 -0.369264 -0.046082 0.610106 0.455313 0.487732 
0.456434 1.321902 0.300772 -0.278093 0.947332 -0.181167 0.154833 0.109028 
0.262492 -0.213384 0.140994 -0.068416 0.313894 0.478770 -0.227452 -0.249493 
0.310364 -0.604498 -0.272172 -0.517089 -0.505350 0.232328 -0.125796 0.490768 
-0.008872 -0.993790 1.155893 2.311214 -0.179570 -0.526232 -0.928940 1.369851 
0.046217 -0.462418 1.458476 2.921983 -0.935017 -1.122339 -1.249714 0.354536 
0.132213 -0.416232 1.691002 2.624991 1.975971 0.079075 -0.398148 -0.296724 
0.740794 0.524325 -0.186531 0.957916 1.865349 3.442745 0.865919 1.177972 
0.849701 0.379242 0.288912 -0.739551 -0.252800 -0.438806 -0.146099 -0.312870 
0.610452 -0.120800 -0.042999 0.289551 0.294092 -0.139641 0.014183 -0.361326 
0.116549 0.943513 -0.136911 -0.132113 -0.070758 -0.125046 -0.394455 -0.391266 
-0.184103 -0.277318 -0.032882 0.009156 -0.483126 0.252289 0.605515 -0.473399 
0.380188 0.090861 0.177117 0.392691 -0.849100 0.045325 -0.516522 -0.460529 
0.192515 0.064586 0.284997 -0.145966 0.197949 0.246375 -0.164667 0.377032 
0.497790 -0.169617 -21.837212 -32.445915 -33.070271 -15.416175 -0.545274 -0.127883 
0.385314 -0.102350 -36.335793 -63.489067 -61.138134 -30.034998 -0.431774 0.322959 
-0.579479 0.495929 -37.454659 -62.525375 -57.737370 -30.785187 -0.455838 -0.929781 
0.464336 -0.314250 -19.935459 -33.208294 -31.690845 -17.248569 0.826283 0.659520 
0.007151 1.113958 0.676328 -0.242253 1.058460 -0.228621 0.319252 0.348425 
0.726470 2.122958 0.007679 0.489558 0.401509 -0.051573 0.053049 -0.014164 
0.351005 0.409121 0.281185 0.498505 0.143188 0.337496 -0.459901 0.042100 
0.221727 0.047884 -0.345721 -0.022438 0.206431 0.328809 -0.473651 0.382854 
0.214417 -0.467655 -0.224229 0.329444 -0.120983 -0.265936 -0.076477 0.365464 
-0.316215 0.443115 0.051169 0.534355 -0.218782 0.632091 0.191106 -0.154076 
-0.456935 -0.211165 -0.297182 0.437650 -0.493084 0.374931 -0.034660 0.316162 
0.498274 -0.298243 0.062103 2.789633 3.574950 3.443343 1.617209 0.293807 
-0.108977 -0.415066 0.428602 4.356717 7.321679 5.757568 2.495559 -0.403436 
-0.377808 -0.352298 0.218214 3.830822 5.977144 6.369226 2.465816 0.343944 
-0.410517 -0.247310 0.275749 1.995473 3.502515 3.265947 1.074009 -0.410317 
-0.974951 0.252679 -0.402938 -0.209292 -0.310821 -0.297622 -1.003408 -1.190699 
-0.008515 0.030323 -0.226553 -0.052352 0.088978 0.068463 -0.458938 0.269882 
-0.491208 -0.273267 -0.364706 -0.263664 -0.343262 -0.237091 -0.270447 0.269623 
-0.130188 0.079315 -0.270402 0.220713 -0.469187 0.207517 -0.325666 -0.739718 
-0.266233 -0.281097 -0.045634 -0.114140 -0.527427 0.299426 -0.437153 -0.170197 
0.101186 -0.104898 0.094849 -0.010862 -0.266545 0.385644 0.241187 0.163269 
-0.296075 0.272884 0.394115 0.269876 -0.343100 0.155283 -0.046349 -0.502322 
0.476111 -0.012851 0.065564 -0.103729 0.482695 0.778700 1.960387 0.668545 
0.080342 0.040056 1.054779 0.369063 0.977073 3.543987 2.687223 2.772154 
0.017670 0.054006 1.085583 0.184561 1.695599 0.116488 2.285411 2.028433 
0.701455 1.250324 -0.032461 -0.325751 0.486850 2.232944 0.964385 2.087364 
1.070736 0.753942 0.509056 -0.354809 -0.069643 -0.228152 -1.202097 0.598246 
0.479521 -1.129056 -0.512108 -0.281192 0.267501 0.157336 -0.447538 -0.176645 
0.190821 0.751961 0.734664 -0.815811 -0.186535 0.139282 0.367279 -0.124828 
0.035715 0.442612 -0.134903 -0.227512 -0.686310 0.375319 0.129914 -0.032861 
0.213171 -0.510092 0.493866 0.043296 -0.459462 -0.079694 0.446594 -0.223562 
-0.453827 0.233296 0.385603 -0.209625 0.099193 0.112457 0.456265 -0.299556 
0.496767 0.005003 0.198832 0.418317 0.469908 -0.253160 -0.255515 0.462184 
-0.181819 -0.148887 0.003910 -0.869873 -0.328461 0.115024 0.284779 1.676235 
-0.407128 0.116591 -0.145686 -0.276497 -0.642067 0.581365 -3.649395 4.993753 
1.233036 -0.483728 0.496555 0.561850 -0.175874 -0.331590 -2.049556 0.554793 
-0.088829 -3.392370 1.378309 0.698193 -0.174244 0.423151 -0.246305 -2.137141 
-4.277266 -1.886162 0.130978 -0.167277 -0.482112 0.685131 -0.392081 -1.178641 
-0.698212 -1.177840 1.225331 0.052621 -0.433521 -0.167053 -0.591489 -0.237666 
0.304574 -0.104111 -0.238287 -0.361989 -0.327584 0.268711 0.183685 0.467407 
-0.343209 0.107474 0.277972 0.487520 -0.327839 0.516560 -0.342577 -0.030265 
-0.157776 -0.247540 0.345705 -0.480347 -0.247494 -0.455166 0.064970 -1.036297 
-0.364958 0.493774 -0.108680 0.125586 0.489716 -0.280366 -0.957482 0.482254 
0.162546 0.257488 -0.390964 0.514550 0.345020 -0.340638 0.161302 -0.536673 
-0.277546 -0.378860 -0.002632 -0.309243 0.479054 0.163300 -0.372382 0.007901 
-0.549578 0.520028 -0.186422 -0.061857 -0.940299 -0.272846 0.577135 -3.115189 
-3.974047 -0.791348 0.956560 -0.248561 -0.788234 0.280910 0.041170 -5.617654 
-5.344452 0.661702 1.398013 0.684648 0.671738 0.254944 -0.160660 1.077302 
-4.023341 0.937262 -0.201963 0.273394 0.400169 -0.852152 -0.720617 -0.121002 
-1.147181 1.424559 -0.828271 0.023406 -0.376441 -0.767124 0.221954 -0.078778 
0.339135 0.565341 -0.071335 0.595329 0.066496 -0.670392 -0.120649 0.264008 
0.412170 0.285462 -0.262418 0.553579 0.116647 -0.834306 -1.666326 -0.473399 
-0.432335 0.262534 0.238398 -0.261751 0.317535 -0.479167 0.043510 -0.353622 
-0.014977 -0.467041 -0.037720 -0.181043 -0.001516 -0.041595 0.258569 0.599758 
-0.082157 0.069972 -0.165341 -0.488689 0.165801 0.084681 0.136892 -0.303837 
0.190162 -0.253631 0.380705 0.236206 0.122742 0.028473 0.273010 0.061452 
-0.041266 -0.163633 -0.846391 -0.092751 0.003883 0.236633 0.103087 0.095323 
-0.901488 0.588431 0.339418 -0.022158 0.436441 0.269135 -0.123596 0.289681 
-0.474737 0.058200 1.552614 0.770065 0.276616 -0.096053 0.386720 -0.247369 
-0.338113 0.149116 1.089291 0.583539 0.392260 0.269805 -0.449431 0.402604 
-0.291593 0.714654 0.908222 -2.630615 -0.539315 0.008284 -0.034457 -0.459501 
0.482176 0.270367 0.161675 0.133213 0.153020 -0.124098 0.258519 -0.205502 
0.475891 -0.109100 -0.460785 0.341968 -0.215132 0.077103 0.208918 -0.029445 
-0.482565 0.205825 0.227695 -0.063269 0.494544 0.161835 -0.228424 -0.081596 
-0.243145 0.185558 -0.179481 0.195648 -0.212321 -0.305157 -0.339874 -0.437063 
-0.103546 0.225013 -0.040364 0.286655 -0.018913 -0.398333 0.191023 -0.222026 
0.093090 0.389406 -0.053152 0.467903 0.222536 0.400159 0.282379 0.048920 
1.102260 2.011720 1.954658 0.819034 0.420855 0.026777 1.890013 0.904634 
2.231229 4.795653 4.613145 -0.584820 1.217622 -0.248229 0.584188 -0.134475 
1.898769 2.613314 -0.067693 -2.647863 1.811654 -1.674019 0.142388 0.045728 
1.431206 0.818816 0.665137 2.948306 2.793107 0.545377 0.378379 -0.105537 
0.138435 -0.255641 0.707113 0.782281 1.936402 0.186329 0.344780 -0.002096 
0.456866 -0.068104 0.478861 0.498573 0.030790 0.162890 0.633717 0.023129 
0.149028 0.109192 -0.498688 0.456280 -0.379902 -0.589536 0.419813 0.282454 
-0.457598 -0.309356 -0.438449 -0.432957 -0.368899 0.326435 -0.215851 0.409352 
0.186746 -0.037671 0.362022 0.136314 -0.083649 0.246182 -0.510839 -0.307465 
-0.081586 -0.279454 0.143535 0.032954 -0.081033 -0.012799 -0.242156 0.023321 
-0.267881 0.087886 -0.039646 -0.288766 0.195412 -0.279480 0.272095 -0.086035 
0.276428 -0.123903 1.299136 -1.501746 1.054808 0.282126 -0.249017 -0.283420 
-0.398171 -0.602871 -2.059558 -0.380975 0.024784 -0.186168 -0.453518 -0.417549 
-0.197548 -0.174744 1.177774 -2.396596 -1.873669 -0.681934 -1.254517 0.414635 
-0.039214 -0.519182 0.079477 -2.391309 -3.479770 -2.085387 -0.973374 -0.335402 
-0.082154 -0.813844 -0.049322 -0.138207 -1.744553 3.468757 2.427473 0.066958 
-0.170297 -0.579903 -0.174993 -0.367977 -0.518469 -0.067303 0.166400 -0.452847 
0.006125 -0.562317 -0.086487 -0.287170 0.185547 -0.456742 0.382457 0.164140 
0.100652 -0.555963 0.287750 -0.256530 -0.136336 0.231310 -0.299572 0.099518 
0.150414 0.041179 0.311738 0.385660 0.160737 0.401611 -0.520270 0.178780 
-0.112518 0.292707 0.477011 -0.638192 -0.458169 0.481302 0.015342 -0.073902 
-0.435432 -0.614383 0.074609 0.458475 0.485164 -0.185050 0.462585 0.364367 
-0.042621 0.271362 0.408195 -0.161511 0.846536 0.628851 -0.227672 0.448056 
-0.048572 -0.047334 0.979292 -2.818935 2.013109 0.850445 0.370642 -0.274330 
-0.463911 -0.400389 0.850993 1.758699 2.297601 1.313906 -0.861639 -1.178301 
-0.436220 -0.496200 0.997205 0.465728 1.006691 0.036377 -1.016634 -0.058504 
-0.372718 0.581670 0.209525 -0.500224 -0.362085 -1.092190 -2.299075 -0.197319 
0.541950 0.102712 -0.189915 -0.254097 0.387886 0.228109 -0.079605 0.281374 
0.437984 0.292777 -0.234852 0.472809 0.006287 -0.300440 -0.322598 0.213129 
-0.149072 0.569393 0.064838 0.468363 0.100379 -0.032897 -0.189329 -0.225237 
-0.221375 0.139160 0.769864 0.120627 0.412951 0.343750 0.316223 0.199121 
0.109575 0.154236 0.809808 -0.385483 0.448840 0.194653 -0.235242 0.260109 
-0.231165 -0.194526 -0.397516 -0.263885 -0.114410 -0.431396 -0.347473 -0.135010 
-0.365875 -0.481754 -0.493378 0.192305 -0.557041 1.005308 -0.502969 0.009492 
-0.486770 -0.466361 -0.312195 0.064203 -1.286793 -0.747513 -1.217957 -0.364088 
0.020444 -0.029996 -0.343175 -0.036438 -0.511835 0.253745 -1.021781 -0.824503 
-1.731206 -0.950052 -0.735021 0.374787 -0.055351 -0.566722 -0.089617 -0.898836 
-0.288171 0.386711 0.166480 0.149810 -0.193115 -0.377118 -0.139317 -0.526945 
0.138584 -0.046014 -0.132572 -0.124129 -0.340472 0.107794 -0.069412 0.481411 
0.818240 0.331792 0.340795 0.304994 -0.255707 -0.039429 0.333801 -0.289036 
-0.053092 0.163964 -0.329209 0.407401 -0.428355 -0.300563 -0.556838 -0.008850 
0.196490 0.072632 -0.104647 -0.033330 -0.308682 -0.338151 0.278782 0.261963 
0.438216 -0.403733 0.204102 0.233119 -0.032030 -0.644739 -0.215457 0.365024 
-0.325911 0.190260 -0.345218 -0.149570 0.278268 -0.595974 -0.424919 0.228169 
-0.187317 0.425641 0.192249 -0.385834 0.448593 0.800159 -0.324215 0.317938 
-0.123343 0.124042 -0.397685 -0.210115 0.541046 -0.619157 -0.909908 -0.481938 
0.066811 -1.135878 -1.456772 0.057620 0.176709 -0.038763 -1.934725 -1.197819 
-0.907972 -0.302361 -0.770312 -0.018897 -0.229679 0.348928 0.306532 -0.825851 
-2.182686 0.207732 -0.340597 -0.011754 0.103858 0.137686 -0.902513 -1.115793 
-0.816767 0.669295 -0.375060 -0.343859 -0.153327 -0.144605 0.649642 -0.024535 
-0.031734 -0.665298 0.028425 -0.222993 0.318978 0.491730 0.396454 -0.099179 
0.320555 -0.376912 -0.482269 -0.313825 -0.384602 -0.115456 0.199791 0.388196 
-0.446393 0.537238 -0.017700 -0.311493 -0.502333 0.458139 0.302693 -0.144030 
0.234406 -0.214249 -0.516342 0.267944 0.093950 -0.392190 0.439439 -0.581187 
-0.410965 -0.508456 0.227743 0.189039 -0.366121 -0.227333 -0.067161 0.469656 
-0.144276 -0.016663 0.070605 -0.071672 -0.058960 -0.364981 -0.638541 -0.578405 
-0.460418 -0.122091 -0.024047 -0.129634 0.348156 -0.140374 -2.912958 1.129738 
0.384337 -0.120322 -0.499560 -0.796487 -0.039624 -0.395751 1.722913 2.107851 
-0.367756 -0.137666 -0.213260 0.261392 -0.052876 0.388928 -0.564062 -2.132078 
-2.086235 -0.756034 -0.014215 -0.240214 0.204243 0.055069 -0.122737 -1.884917 
-4.436634 -0.437955 0.948722 0.478883 0.672089 -0.351339 -0.375579 0.357107 
-0.044989 0.233273 -0.831723 -0.128023 -0.234838 0.345748 -0.126831 -0.305908 
0.406400 0.321472 -0.737589 0.176651 0.638944 -0.747052 -0.138405 -0.429630 
0.462985 0.397197 -0.489277 -0.038605 -0.141207 0.565831 -0.401763 0.393782 
0.082640 0.198700 0.133266 0.095647 0.119537 0.389096 -0.140295 -0.421999 
0.028919 0.088594 0.502135 0.311880 0.090030 -0.353346 0.227280 0.101790 
0.098550 -0.257807 -0.314492 0.152614 -0.266565 -0.483795 -0.291058 -0.411816 
-0.417896 -0.501972 0.118141 -0.325396 1.491109 0.192713 -0.424592 -1.137933 
-1.348850 -1.200547 0.231414 0.380034 1.591966 0.081306 -0.119145 -2.472343 
-1.988551 -0.050025 -0.048016 -0.493855 0.063192 0.106625 -0.423134 -1.256183 
-2.263720 -1.621754 -1.575417 -0.080597 0.430406 -0.302177 0.056189 -0.464433 
-0.357288 -1.677593 -0.601451 -0.426923 -0.248452 0.141306 0.409820 -0.018115 
-0.140182 -0.225384 0.316930 -0.412597 -0.218150 -0.649519 -0.061230 0.134888 
-0.118866 0.101960 0.352814 0.201798 0.031343 -0.145011 -0.203469 -0.171148 
0.531887 0.057900 0.465238 0.307149 -0.330597 -0.265299 -0.523415 -0.314865 
0.460247 -0.218029 -0.382172 -0.199003 0.174003 -0.044647 -0.374553 0.338596 
0.590153 -0.174756 0.171113 0.152084 0.077523 0.031607 -0.326213 -0.275452 
-0.130075 -0.627374 0.435655 -0.216919 -0.113190 -0.307921 -0.188019 -0.368733 
-0.195869 -0.053102 -0.426358 0.223558 -0.065301 0.415599 0.127003 -0.141133 
2.428770 2.295347 -0.224687 -0.267219 0.834847 0.601289 -0.031597 0.025327 
1.326649 3.301735 -0.209807 -0.662958 -0.595882 0.652323 0.158586 0.495941 
-0.462998 -5.838548 -3.103127 -2.569074 -3.602599 0.082189 -0.182366 0.743605 
0.078104 -4.519852 -1.617293 -4.665596 0.012791 0.099646 -0.218398 0.402136 
-0.030672 -0.152130 -0.057754 0.031593 0.219735 -0.840306 0.694796 0.197785 
0.031677 0.359406 0.068302 0.256134 0.413647 0.485905 0.624433 0.323484 
-0.519144 -0.016572 0.032860 -0.149141 -0.143026 0.153625 -0.420546 0.008840 
0.154984 -0.221036 0.253118 0.303345 -0.050542 0.465875 0.273438 -0.322998 
0.439028 -0.240113 -0.096091 0.281324 -0.057399 -0.326104 0.716981 0.246880 
-0.306909 0.060574 0.706083 0.361627 0.274693 -0.491332 0.343280 0.377350 
-0.033335 -0.702379 0.809457 0.224275 0.121962 -0.295446 1.449900 0.096665 
-0.307752 -0.954936 0.556165 0.371550 0.247248 0.129306 4.481048 -0.292053 
0.042918 1.232065 1.410833 0.827586 0.595131 1.432130 0.534999 -0.465113 
-0.382733 2.378526 2.661996 -0.171165 2.540547 1.003104 0.041780 -0.165592 
0.249824 0.137395 0.746249 -1.126852 -1.705095 0.401961 0.286819 -0.107927 
-0.140226 0.269830 -0.477587 -0.464894 -0.408943 0.363394 1.311095 0.209464 
-0.488521 -0.446930 0.009827 -0.000680 -0.088135 0.278909 0.213871 -0.333334 
0.290802 -0.893221 0.094940 -0.779079 0.410719 0.314548 0.055237 0.523309 
0.036923 0.032080 0.305977 -0.165456 0.220856 -0.135411 1.022061 0.148315 
-0.231012 0.883479 -0.073238 -0.121332 -0.283564 0.040175 -0.119486 0.341602 
-0.304239 0.412498 -0.048077 0.158512 -0.406965 0.318603 0.386222 -0.031185 
0.088531 0.472587 -0.196029 -0.848390 -0.100037 -0.328944 0.112868 0.669129 
-0.718985 -0.050814 0.586767 8.015698 18.376936 -0.083562 -0.738299 0.023082 
-0.006334 0.180949 -1.149319 7.445983 21.715452 -0.723315 -0.467461 -0.691907 
-0.204843 -0.213905 -1.313360 3.173539 4.807589 -2.931524 -0.618636 0.497626 
0.590297 -0.883181 -0.790758 5.437166 5.854154 -0.761300 -0.255725 0.669041 
0.709068 -0.072983 -0.553216 -0.580814 0.152219 0.048784 -0.494694 -1.017692 
0.215917 0.237593 -0.406982 0.201874 -0.391729 -0.225723 -0.493233 -0.284483 
0.227019 0.222635 -0.291787 0.323179 0.216627 -0.108073 0.059181 0.315308 
0.107366 -0.064530 0.361491 -0.065930 0.068622 0.184448 0.007095 -0.035647 
0.030670 -0.015369 -0.053625 -0.092261 -0.252852 -0.460551 -0.083668 -0.446701 
-0.194388 0.469364 -0.494737 -0.037390 -0.444152 0.315080 0.480836 0.488220 
-0.387329 -0.279327 0.068307 0.649983 0.347130 -0.183884 -0.398416 0.013958 
1.492445 0.147393 0.468266 1.595158 1.686660 1.305950 -0.211988 0.365595 
1.203315 0.431554 1.013382 0.939674 1.713964 0.724055 0.618601 1.302678 
0.333345 0.138355 0.127980 0.740247 1.100903 0.957705 -0.261559 0.118188 
-0.113204 -0.262592 -0.036273 0.440132 0.018439 0.214303 -0.281553 0.329136 
0.608604 -0.521080 0.034293 -0.311544 -0.217459 0.153325 -0.377808 -0.293944 
0.120958 0.515046 -0.009434 -0.324432 -0.254028 -0.083588 0.392212 -0.196732 
-0.362475 0.070298 0.160726 -0.158199 -0.162798 0.120846 -0.263118 -0.636206 
0.211792 -0.333927 0.278140 0.116577 0.137229 -0.296677 -0.472290 -0.049017 
0.222049 -0.279572 -0.428691 -0.250977 -0.045244 -0.030056 -0.074059 0.113561 
0.436889 -0.113398 0.283940 0.105094 0.177849 0.440755 0.019704 0.259983 
0.118183 0.172138 -0.395905 0.215477 -0.149177 0.237414 0.486059 -0.420622 
-0.041023 -0.371045 -0.614013 -0.164191 2.001143 2.843739 2.180717 1.172839 
0.635686 -0.940959 0.312965 0.282529 -1.228477 3.910440 1.663306 2.313540 
3.194482 0.534496 0.014433 0.284139 0.946212 0.205792 -0.210566 0.756662 
1.290611 0.306066 -0.236536 -0.198204 0.627372 -0.496054 0.483933 -2.521059 
-1.964156 -1.176149 0.010432 -0.080398 -0.052802 0.572336 1.366922 0.281606 
-0.044914 0.817661 -1.268977 -0.175635 -0.451843 0.379456 0.101897 -0.008392 
0.391028 0.471049 -0.802290 -0.514967 0.777931 -0.273876 0.134469 -0.535477 
